trade_date,trade_code,exchange
2024.11.07,PG2412-P-5500,DCE
2024.11.07,PP2412-P-8600,DCE
2025.02.26,P2503-P-6300,DCE
2024.10.14,C2411-C-2100,DCE
2025.01.17,EG2502-C-3950,DCE
2024.11.07,B2412-P-4450,DCE
2025.03.18,B2504-P-3350,DCE
2024.09.06,PP2410-P-8600,DCE
2024.11.07,B2412-P-4400,DCE
2025.03.18,PP2504-P-8600,DCE
2025.03.18,PG2504-P-5050,DCE
2025.03.18,L2504-C-9500,DCE
2025.03.18,PG2504-P-5400,DCE
2025.03.18,PP2504-P-6700,DCE
2024.12.17,M2501-P-3800,DCE
2025.03.18,PG2504-P-5150,DCE
2025.03.18,PG2504-C-4800,DCE
2025.03.18,PG2504-P-4800,DCE
2025.01.17,V2502-C-5300,DCE
2025.03.18,EG2504-C-4350,DCE
2025.03.18,EG2504-P-4600,DCE
2025.03.18,EG2504-P-4350,DCE
2025.03.18,EG2504-P-4200,DCE
2025.03.18,EG2504-C-4450,DCE
2025.01.17,PG2502-P-5400,DCE
2025.03.18,EG2504-P-4100,DCE
2025.03.18,EG2504-C-3900,DCE
2025.03.18,EG2504-P-5000,DCE
2025.03.18,EG2504-C-4100,DCE
2025.03.18,EG2504-P-4650,DCE
2025.03.18,EG2504-P-3950,DCE
2025.03.18,EG2504-C-4800,DCE
2025.03.18,EG2504-P-4700,DCE
2025.03.18,EG2504-P-5100,DCE
2025.03.18,EG2504-P-4050,DCE
2025.03.18,EG2504-C-4550,DCE
2025.03.18,EG2504-C-5100,DCE
2025.03.18,EG2504-P-4000,DCE
2025.03.18,EG2504-C-4750,DCE
2025.01.17,PG2502-C-5400,DCE
2025.03.18,EG2504-C-4300,DCE
2025.03.18,EG2504-P-4550,DCE
2025.03.18,EG2504-P-5200,DCE
2025.01.17,PP2502-P-6600,DCE
2025.03.18,EG2504-P-4950,DCE
2025.03.18,EG2504-C-4150,DCE
2025.03.18,EG2504-P-4850,DCE
2025.03.18,EG2504-C-5200,DCE
2024.12.17,C2501-P-2060,DCE
2025.03.18,EG2504-P-4250,DCE
2025.03.18,EG2504-P-4500,DCE
2025.03.18,EG2504-C-4950,DCE
2025.03.18,EG2504-C-3950,DCE
2025.03.18,EG2504-C-4250,DCE
2025.03.18,EG2504-P-4450,DCE
2025.01.17,PP2502-C-6600,DCE
2025.03.18,EG2504-C-4700,DCE
2025.03.18,EG2504-C-5000,DCE
2025.03.18,EG2504-C-4850,DCE
2025.03.18,EG2504-P-3900,DCE
2025.03.18,EG2504-P-4750,DCE
2024.11.07,M2412-P-3850,DCE
2025.03.18,EG2504-C-4050,DCE
2025.03.18,EG2504-P-4900,DCE
2025.03.18,EG2504-P-4800,DCE
2025.03.18,EG2504-C-4900,DCE
2025.03.18,EG2504-P-4400,DCE
2025.03.18,EG2504-C-4200,DCE
2025.03.18,EG2504-C-4400,DCE
2025.03.18,EG2504-C-4600,DCE
2025.03.18,EG2504-C-4650,DCE
2025.03.18,EG2504-C-4000,DCE
2025.03.18,EG2504-P-4300,DCE
2025.03.18,EG2504-C-4500,DCE
2024.11.07,M2412-C-3850,DCE
2025.03.18,EG2504-P-4150,DCE
2024.12.17,C2501-C-2060,DCE
2025.02.26,I2503-C-980,DCE
2025.02.26,I2503-C-990,DCE
2025.02.26,I2503-P-990,DCE
2025.02.26,I2503-P-980,DCE
2025.01.17,I2502-P-990,DCE
2025.01.17,I2502-C-990,DCE
2025.03.18,I2504-P-980,DCE
2025.03.18,I2504-C-980,DCE
2025.03.18,I2504-P-970,DCE
2025.03.18,I2504-C-970,DCE
2025.01.17,I2502-P-1000,DCE
2025.01.17,I2502-C-1000,DCE
2024.11.07,B2412-C-4500,DCE
2024.11.07,M2412-P-3900,DCE
2024.11.07,M2412-C-3900,DCE
2025.03.18,I2504-C-990,DCE
2024.11.07,B2412-P-4500,DCE
2025.03.18,I2504-P-990,DCE
2025.03.18,EB2504-C-8400,DCE
2025.03.18,EB2504-P-8400,DCE
2025.03.18,EB2504-C-8300,DCE
2025.03.18,EB2504-C-9200,DCE
2025.03.18,EB2504-P-8600,DCE
2025.03.18,EB2504-C-7900,DCE
2025.03.18,EB2504-C-8600,DCE
2025.03.18,EB2504-P-9400,DCE
2025.03.18,EB2504-C-9300,DCE
2025.03.18,EB2504-C-8100,DCE
2025.03.18,EB2504-P-8900,DCE
2025.03.18,EB2504-C-8900,DCE
2025.03.18,EB2504-C-9400,DCE
2025.03.18,EB2504-P-9500,DCE
2025.03.18,EB2504-P-7900,DCE
2025.03.18,EB2504-C-9100,DCE
2025.03.18,EB2504-P-7700,DCE
2025.03.18,EB2504-C-8500,DCE
2025.03.18,EB2504-P-8100,DCE
2025.03.18,EB2504-C-9600,DCE
2025.03.18,EB2504-P-8800,DCE
2025.03.18,EB2504-P-8500,DCE
2025.03.18,EB2504-C-8700,DCE
2025.03.18,EB2504-P-7800,DCE
2025.03.18,EB2504-P-9100,DCE
2024.12.17,M2501-C-3850,DCE
2025.03.18,EB2504-C-7700,DCE
2025.03.18,B2504-P-4350,DCE
2025.03.18,EB2504-P-9300,DCE
2025.03.18,EB2504-C-9500,DCE
2025.03.18,EB2504-P-9600,DCE
2025.03.18,EB2504-P-9000,DCE
2025.03.18,EB2504-P-8200,DCE
2025.03.18,EB2504-P-9200,DCE
2025.03.18,EB2504-P-8700,DCE
2025.03.18,EB2504-C-9000,DCE
2025.01.17,B2502-C-4450,DCE
2025.03.18,EB2504-P-8300,DCE
2025.03.18,EB2504-C-8000,DCE
2025.03.18,B2504-C-4350,DCE
2024.12.17,B2501-P-4500,DCE
2025.03.18,EB2504-P-8000,DCE
2024.12.17,B2501-C-4500,DCE
2025.01.17,B2502-P-4450,DCE
2025.03.18,EB2504-C-7800,DCE
2024.12.17,M2501-P-3850,DCE
2025.03.18,EB2504-C-8800,DCE
2025.03.18,EB2504-C-8200,DCE
2025.03.18,EB2504-P-9700,DCE
2025.03.18,EB2504-C-9700,DCE
2024.12.17,V2501-P-7000,DCE
2024.12.17,Y2501-C-8700,DCE
2025.03.18,PG2504-C-5550,DCE
2024.12.17,Y2501-P-8700,DCE
2025.02.26,V2503-C-7000,DCE
2024.10.14,Y2411-P-8700,DCE
2025.03.18,V2504-P-7100,DCE
2025.01.17,V2502-P-7000,DCE
2024.11.07,V2412-P-7000,DCE
2024.12.17,V2501-C-7000,DCE
2025.03.18,V2504-C-7100,DCE
2025.01.17,V2502-C-7000,DCE
2024.10.14,Y2411-C-8700,DCE
2024.11.07,V2412-C-7000,DCE
2025.02.26,V2503-P-7000,DCE
2025.03.18,PG2504-P-5550,DCE
2024.10.14,LC2411-C-136000,GFE
2024.10.14,LC2411-P-136000,GFE
2024.10.14,LC2411-C-106000,GFE
2024.10.14,LC2411-P-106000,GFE
2024.09.06,LC2410-P-124000,GFE
2024.09.06,LC2410-C-128000,GFE
2024.09.06,LC2410-C-138000,GFE
2024.09.06,LC2410-C-112000,GFE
2024.09.06,LC2410-P-136000,GFE
2024.09.06,LC2410-C-140000,GFE
2024.09.06,LC2410-P-132000,GFE
2024.09.06,LC2410-C-122000,GFE
2024.09.06,LC2410-C-120000,GFE
2024.09.06,LC2410-C-130000,GFE
2024.09.06,LC2410-P-112000,GFE
2024.09.06,LC2410-P-116000,GFE
2024.09.06,LC2410-P-140000,GFE
2024.09.06,LC2410-P-122000,GFE
2024.09.06,LC2410-C-116000,GFE
2024.09.06,LC2410-C-114000,GFE
2024.09.06,LC2410-P-114000,GFE
2024.09.06,LC2410-C-132000,GFE
2024.09.06,LC2410-C-136000,GFE
2024.09.06,LC2410-C-118000,GFE
2024.09.06,LC2410-P-138000,GFE
2024.09.06,LC2410-C-134000,GFE
2024.09.06,LC2410-P-120000,GFE
2024.09.06,LC2410-P-130000,GFE
2024.09.06,LC2410-P-134000,GFE
2024.09.06,LC2410-C-110000,GFE
2024.09.06,LC2410-P-110000,GFE
2024.09.06,LC2410-C-97000,GFE
2024.09.06,LC2410-C-98000,GFE
2024.09.06,LC2410-C-99000,GFE
2024.09.06,LC2410-C-100000,GFE
2024.09.06,LC2410-P-100000,GFE
2024.10.14,LC2411-C-100000,GFE
2024.10.14,LC2411-C-99000,GFE
2024.10.14,LC2411-P-100000,GFE
2024.10.14,LC2411-P-99000,GFE
2024.09.06,LC2410-P-142000,GFE
2024.09.06,LC2410-C-142000,GFE
2024.09.06,LC2410-C-104000,GFE
2024.09.06,LC2410-P-104000,GFE
2024.09.06,LC2410-C-102000,GFE
2024.09.06,LC2410-P-102000,GFE
2024.10.14,LC2411-C-102000,GFE
2024.10.14,LC2411-C-104000,GFE
2024.10.14,LC2411-P-102000,GFE
2024.10.14,LC2411-P-104000,GFE
2024.10.14,LC2411-C-108000,GFE
2024.10.14,LC2411-C-110000,GFE
2024.10.14,LC2411-C-112000,GFE
2024.10.14,LC2411-C-114000,GFE
2024.10.14,LC2411-C-116000,GFE
2024.10.14,LC2411-C-118000,GFE
2024.10.14,LC2411-C-120000,GFE
2024.10.14,LC2411-C-122000,GFE
2024.10.14,LC2411-C-124000,GFE
2024.10.14,LC2411-C-126000,GFE
2024.10.14,LC2411-C-128000,GFE
2024.10.14,LC2411-C-130000,GFE
2024.10.14,LC2411-C-132000,GFE
2024.10.14,LC2411-C-134000,GFE
2024.10.14,LC2411-P-108000,GFE
2024.10.14,LC2411-P-110000,GFE
2024.10.14,LC2411-P-112000,GFE
2024.10.14,LC2411-P-114000,GFE
2024.10.14,LC2411-P-116000,GFE
2024.10.14,LC2411-P-118000,GFE
2024.10.14,LC2411-P-120000,GFE
2024.10.14,LC2411-P-122000,GFE
2024.10.14,LC2411-P-124000,GFE
2024.10.14,LC2411-P-126000,GFE
2024.10.14,LC2411-P-128000,GFE
2024.10.14,LC2411-P-130000,GFE
2024.10.14,LC2411-P-132000,GFE
2024.10.14,LC2411-P-134000,GFE
2024.09.06,LC2410-C-106000,GFE
2024.09.06,LC2410-P-106000,GFE
2024.09.06,LC2410-P-126000,GFE
2024.09.06,LC2410-P-118000,GFE
2024.09.06,LC2410-P-128000,GFE
2024.09.06,LC2410-C-126000,GFE
2024.09.06,LC2410-C-124000,GFE
2024.09.06,LC2410-P-108000,GFE
2024.09.06,LC2410-C-108000,GFE
2024.10.14,LC2411-C-75000,GFE
2024.10.14,LC2411-C-77000,GFE
2024.10.14,LC2411-P-76000,GFE
2024.10.14,LC2411-P-77000,GFE
2024.10.14,LC2411-P-75000,GFE
2024.11.07,LC2412-C-86000,GFE
2024.11.07,LC2412-P-114000,GFE
2024.11.07,LC2412-P-93000,GFE
2024.11.07,LC2412-C-124000,GFE
2024.11.07,LC2412-P-116000,GFE
2024.11.07,LC2412-C-116000,GFE
2024.11.07,LC2412-C-92000,GFE
2024.11.07,LC2412-C-108000,GFE
2024.11.07,LC2412-P-99000,GFE
2024.11.07,LC2412-P-95000,GFE
2024.11.07,LC2412-C-94000,GFE
2024.11.07,LC2412-C-83000,GFE
2024.11.07,LC2412-C-97000,GFE
2024.11.07,LC2412-P-108000,GFE
2024.09.06,LC2410-C-93000,GFE
2024.09.06,LC2410-C-94000,GFE
2024.09.06,LC2410-P-93000,GFE
2024.09.06,LC2410-P-94000,GFE
2024.10.14,LC2411-C-92000,GFE
2024.10.14,LC2411-C-93000,GFE
2024.10.14,LC2411-C-94000,GFE
2024.10.14,LC2411-P-92000,GFE
2024.10.14,LC2411-P-93000,GFE
2024.11.07,LC2412-P-84000,GFE
2024.11.07,LC2412-P-112000,GFE
2024.11.07,LC2412-C-90000,GFE
2024.11.07,LC2412-P-102000,GFE
2024.11.07,LC2412-P-106000,GFE
2024.11.07,LC2412-P-90000,GFE
2024.10.14,LC2411-P-94000,GFE
2024.09.06,LC2410-P-89000,GFE
2024.09.06,LC2410-C-84000,GFE
2024.09.06,LC2410-P-84000,GFE
2024.09.06,LC2410-C-85000,GFE
2024.10.14,LC2411-C-89000,GFE
2024.09.06,LC2410-P-88000,GFE
2024.11.07,LC2412-P-94000,GFE
2024.11.07,LC2412-P-89000,GFE
2024.11.07,LC2412-P-91000,GFE
2024.11.07,LC2412-P-120000,GFE
2024.11.07,LC2412-C-102000,GFE
2024.11.07,LC2412-C-110000,GFE
2024.11.07,LC2412-C-84000,GFE
2024.11.07,LC2412-P-104000,GFE
2024.11.07,LC2412-C-95000,GFE
2024.11.07,LC2412-P-96000,GFE
2024.11.07,LC2412-P-92000,GFE
2024.11.07,LC2412-C-93000,GFE
2024.09.06,LC2410-P-85000,GFE
2024.09.06,LC2410-P-92000,GFE
2024.11.07,LC2412-C-85000,GFE
2024.11.07,LC2412-C-106000,GFE
2024.11.07,LC2412-P-118000,GFE
2024.11.07,LC2412-C-91000,GFE
2024.11.07,LC2412-C-120000,GFE
2024.11.07,LC2412-P-88000,GFE
2024.11.07,LC2412-C-118000,GFE
2024.11.07,LC2412-C-98000,GFE
2024.11.07,LC2412-P-110000,GFE
2024.11.07,LC2412-C-126000,GFE
2024.09.06,LC2410-P-91000,GFE
2024.10.14,LC2411-P-90000,GFE
2024.09.06,LC2410-C-91000,GFE
2024.11.07,LC2412-P-87000,GFE
2024.11.07,LC2412-P-83000,GFE
2024.11.07,LC2412-P-86000,GFE
2024.10.14,LC2411-C-91000,GFE
2024.09.06,LC2410-C-87000,GFE
2024.09.06,LC2410-C-92000,GFE
2024.09.06,LC2410-C-89000,GFE
2024.10.14,LC2411-P-88000,GFE
2024.10.14,LC2411-P-89000,GFE
2024.09.06,LC2410-C-86000,GFE
2024.10.14,LC2411-C-88000,GFE
2024.10.14,LC2411-P-91000,GFE
2024.09.06,LC2410-P-86000,GFE
2024.09.06,LC2410-C-88000,GFE
2024.11.07,LC2412-P-97000,GFE
2024.11.07,LC2412-C-87000,GFE
2024.11.07,LC2412-P-100000,GFE
2024.11.07,LC2412-C-88000,GFE
2024.11.07,LC2412-C-114000,GFE
2024.11.07,LC2412-C-89000,GFE
2024.11.07,LC2412-C-100000,GFE
2024.11.07,LC2412-C-122000,GFE
2024.09.06,LC2410-P-87000,GFE
2024.09.06,LC2410-C-90000,GFE
2024.09.06,LC2410-P-90000,GFE
2024.10.14,LC2411-C-90000,GFE
2024.11.07,LC2412-P-126000,GFE
2024.11.07,LC2412-C-112000,GFE
2024.11.07,LC2412-C-104000,GFE
2024.11.07,LC2412-C-99000,GFE
2024.11.07,LC2412-P-124000,GFE
2024.11.07,LC2412-P-98000,GFE
2024.11.07,LC2412-C-132000,GFE
2024.11.07,LC2412-P-132000,GFE
2024.09.06,LC2410-P-95000,GFE
2024.09.06,LC2410-C-96000,GFE
2024.10.14,LC2411-C-78000,GFE
2024.10.14,LC2411-P-78000,GFE
2024.11.07,LC2412-P-122000,GFE
2024.11.07,LC2412-C-96000,GFE
2024.11.07,LC2412-P-85000,GFE
2024.10.14,LC2411-C-95000,GFE
2024.09.06,LC2410-C-95000,GFE
2024.09.06,LC2410-P-96000,GFE
2024.10.14,LC2411-P-95000,GFE
2024.10.14,LC2411-C-76000,GFE
2024.11.07,LC2412-C-130000,GFE
2024.10.14,LC2411-C-82000,GFE
2024.10.14,LC2411-C-79000,GFE
2024.10.14,LC2411-C-86000,GFE
2024.10.14,LC2411-P-81000,GFE
2024.09.06,LC2410-C-78000,GFE
2024.09.06,LC2410-P-82000,GFE
2024.10.14,LC2411-C-83000,GFE
2024.11.07,LC2412-C-80000,GFE
2024.11.07,LC2412-C-81000,GFE
2024.11.07,LC2412-P-80000,GFE
2024.11.07,LC2412-P-81000,GFE
2024.09.06,LC2410-P-97000,GFE
2024.09.06,LC2410-P-98000,GFE
2024.09.06,LC2410-P-99000,GFE
2024.10.14,LC2411-C-96000,GFE
2024.10.14,LC2411-C-97000,GFE
2024.10.14,LC2411-C-98000,GFE
2024.10.14,LC2411-P-96000,GFE
2024.10.14,LC2411-P-97000,GFE
2024.10.14,LC2411-P-98000,GFE
2024.09.06,LC2410-C-79000,GFE
2024.10.14,LC2411-C-84000,GFE
2024.10.14,LC2411-P-79000,GFE
2024.10.14,LC2411-C-81000,GFE
2024.11.07,LC2412-P-134000,GFE
2024.11.07,LC2412-P-128000,GFE
2024.11.07,LC2412-C-128000,GFE
2024.10.14,LC2411-P-84000,GFE
2024.09.06,LC2410-P-79000,GFE
2024.09.06,LC2410-P-77000,GFE
2024.10.14,LC2411-P-87000,GFE
2024.11.07,LC2412-C-134000,GFE
2024.10.14,LC2411-C-85000,GFE
2024.09.06,LC2410-P-78000,GFE
2024.09.06,LC2410-C-80000,GFE
2024.10.14,LC2411-C-87000,GFE
2024.09.06,LC2410-C-82000,GFE
2024.11.07,LC2412-P-130000,GFE
2024.09.06,LC2410-P-80000,GFE
2024.09.06,LC2410-P-83000,GFE
2024.10.14,LC2411-P-83000,GFE
2024.10.14,LC2411-C-80000,GFE
2024.09.06,LC2410-C-76000,GFE
2024.09.06,LC2410-C-83000,GFE
2024.10.14,LC2411-P-86000,GFE
2024.09.06,LC2410-C-75000,GFE
2024.09.06,LC2410-C-77000,GFE
2024.09.06,LC2410-P-81000,GFE
2024.09.06,LC2410-P-75000,GFE
2024.10.14,LC2411-P-80000,GFE
2024.09.06,LC2410-C-81000,GFE
2024.10.14,LC2411-P-82000,GFE
2024.09.06,LC2410-P-76000,GFE
2024.10.14,LC2411-P-85000,GFE
2024.11.07,LC2412-C-82000,GFE
2024.11.07,LC2412-P-82000,GFE
2024.12.06,LC2501-C-85000,GFE
2024.12.06,LC2501-P-92000,GFE
2024.12.06,LC2501-C-86000,GFE
2024.12.06,LC2501-C-98000,GFE
2024.12.06,LC2501-P-95000,GFE
2024.12.06,LC2501-P-114000,GFE
2024.12.06,LC2501-P-99000,GFE
2024.12.06,LC2501-P-102000,GFE
2024.12.06,LC2501-C-90000,GFE
2024.12.06,LC2501-C-91000,GFE
2024.12.06,LC2501-C-116000,GFE
2024.12.06,LC2501-C-120000,GFE
2024.12.06,LC2501-P-104000,GFE
2024.12.06,LC2501-P-94000,GFE
2024.12.06,LC2501-P-108000,GFE
2024.12.06,LC2501-C-108000,GFE
2024.12.06,LC2501-P-90000,GFE
2024.12.06,LC2501-P-96000,GFE
2024.12.06,LC2501-P-88000,GFE
2024.12.06,LC2501-C-124000,GFE
2024.12.06,LC2501-P-93000,GFE
2024.12.06,LC2501-C-126000,GFE
2024.12.06,LC2501-C-96000,GFE
2024.12.06,LC2501-P-97000,GFE
2024.12.06,LC2501-C-112000,GFE
2024.12.06,LC2501-P-98000,GFE
2024.12.06,LC2501-C-95000,GFE
2024.12.06,LC2501-P-91000,GFE
2024.12.06,LC2501-C-92000,GFE
2024.12.06,LC2501-P-124000,GFE
2024.12.06,LC2501-P-122000,GFE
2024.12.06,LC2501-P-85000,GFE
2024.12.06,LC2501-C-118000,GFE
2024.12.06,LC2501-P-126000,GFE
2024.12.06,LC2501-P-106000,GFE
2024.12.06,LC2501-C-102000,GFE
2024.12.06,LC2501-P-120000,GFE
2024.12.06,LC2501-C-106000,GFE
2024.12.06,LC2501-C-122000,GFE
2024.12.06,LC2501-C-104000,GFE
2024.12.06,LC2501-P-89000,GFE
2024.12.06,LC2501-P-87000,GFE
2024.12.06,LC2501-P-86000,GFE
2024.12.06,LC2501-C-87000,GFE
2024.12.06,LC2501-C-110000,GFE
2024.12.06,LC2501-C-93000,GFE
2024.12.06,LC2501-C-99000,GFE
2024.12.06,LC2501-C-97000,GFE
2024.12.06,LC2501-C-114000,GFE
2024.12.06,LC2501-C-100000,GFE
2024.12.06,LC2501-P-100000,GFE
2024.12.06,LC2501-P-116000,GFE
2024.12.06,LC2501-P-110000,GFE
2024.12.06,LC2501-C-94000,GFE
2024.12.06,LC2501-P-112000,GFE
2024.12.06,LC2501-C-84000,GFE
2024.12.06,LC2501-C-89000,GFE
2024.12.06,LC2501-C-88000,GFE
2024.12.06,LC2501-P-118000,GFE
2024.12.06,LC2501-P-84000,GFE
2024.12.06,LC2501-C-83000,GFE
2024.12.06,LC2501-P-83000,GFE
2024.12.06,LC2501-P-82000,GFE
2024.12.06,LC2501-C-82000,GFE
2024.12.06,LC2501-P-81000,GFE
2024.12.06,LC2501-C-81000,GFE
2024.11.07,LC2412-P-78000,GFE
2024.11.07,LC2412-C-78000,GFE
2024.12.06,LC2501-P-79000,GFE
2024.12.06,LC2501-P-80000,GFE
2024.12.06,LC2501-C-78000,GFE
2024.11.07,LC2412-P-79000,GFE
2024.12.06,LC2501-C-80000,GFE
2024.11.07,LC2412-C-79000,GFE
2024.12.06,LC2501-C-79000,GFE
2024.12.06,LC2501-P-78000,GFE
2025.01.08,LC2502-C-90000,GFE
2025.01.08,LC2502-C-114000,GFE
2025.01.08,LC2502-P-108000,GFE
2025.01.08,LC2502-C-98000,GFE
2025.01.08,LC2502-P-114000,GFE
2025.01.08,LC2502-C-97000,GFE
2025.01.08,LC2502-P-102000,GFE
2025.01.08,LC2502-C-92000,GFE
2025.01.08,LC2502-C-112000,GFE
2025.01.08,LC2502-P-116000,GFE
2025.01.08,LC2502-C-110000,GFE
2025.01.08,LC2502-C-95000,GFE
2025.01.08,LC2502-C-106000,GFE
2025.01.08,LC2502-C-94000,GFE
2025.01.08,LC2502-P-100000,GFE
2025.01.08,LC2502-P-98000,GFE
2025.01.08,LC2502-P-118000,GFE
2025.01.08,LC2502-C-102000,GFE
2025.01.08,LC2502-P-92000,GFE
2025.01.08,LC2502-C-120000,GFE
2025.01.08,LC2502-P-90000,GFE
2025.01.08,LC2502-P-93000,GFE
2025.01.08,LC2502-P-110000,GFE
2025.01.08,LC2502-C-93000,GFE
2025.01.08,LC2502-C-104000,GFE
2025.01.08,LC2502-P-95000,GFE
2025.01.08,LC2502-P-104000,GFE
2025.01.08,LC2502-P-112000,GFE
2025.01.08,LC2502-P-91000,GFE
2025.01.08,LC2502-P-94000,GFE
2025.01.08,LC2502-P-89000,GFE
2025.01.08,LC2502-P-96000,GFE
2025.01.08,LC2502-P-97000,GFE
2025.01.08,LC2502-P-88000,GFE
2025.01.08,LC2502-C-89000,GFE
2025.01.08,LC2502-P-106000,GFE
2025.01.08,LC2502-C-88000,GFE
2025.01.08,LC2502-C-108000,GFE
2025.01.08,LC2502-P-99000,GFE
2025.01.08,LC2502-C-91000,GFE
2025.01.08,LC2502-C-100000,GFE
2025.01.08,LC2502-C-96000,GFE
2025.01.08,LC2502-C-116000,GFE
2025.01.08,LC2502-C-118000,GFE
2025.01.08,LC2502-P-120000,GFE
2025.01.08,LC2502-C-99000,GFE
2024.09.06,SI2410-C-12200,GFE
2024.09.06,SI2410-C-14000,GFE
2024.09.06,SI2410-P-13800,GFE
2024.09.06,SI2410-C-13400,GFE
2024.09.06,SI2410-C-14600,GFE
2024.09.06,SI2410-C-15000,GFE
2024.09.06,SI2410-P-13200,GFE
2024.09.06,SI2410-P-15000,GFE
2024.09.06,SI2410-C-13000,GFE
2024.09.06,SI2410-P-14200,GFE
2024.09.06,SI2410-P-13000,GFE
2024.09.06,SI2410-P-12600,GFE
2024.09.06,SI2410-C-13600,GFE
2024.09.06,SI2410-C-14800,GFE
2024.09.06,SI2410-P-14000,GFE
2024.09.06,SI2410-P-13400,GFE
2024.09.06,SI2410-P-14800,GFE
2024.09.06,SI2410-C-13800,GFE
2024.09.06,SI2410-P-12800,GFE
2024.09.06,SI2410-C-12800,GFE
2024.09.06,SI2410-P-12400,GFE
2024.09.06,SI2410-C-12400,GFE
2024.09.06,SI2410-P-13600,GFE
2024.09.06,SI2410-C-12600,GFE
2024.09.06,SI2410-P-14600,GFE
2024.09.06,SI2410-P-14400,GFE
2024.09.06,SI2410-P-12200,GFE
2024.09.06,SI2410-C-14200,GFE
2024.09.06,SI2410-C-13200,GFE
2024.09.06,SI2410-C-14400,GFE
2025.01.08,LC2502-P-122000,GFE
2025.01.08,LC2502-C-122000,GFE
2025.01.08,LC2502-C-126000,GFE
2025.01.08,LC2502-C-124000,GFE
2025.01.08,LC2502-P-126000,GFE
2025.01.08,LC2502-C-128000,GFE
2024.12.06,LC2501-P-128000,GFE
2024.12.06,LC2501-C-128000,GFE
2025.01.08,LC2502-P-128000,GFE
2025.01.08,LC2502-P-124000,GFE
2024.12.06,LC2501-C-134000,GFE
2024.12.06,LC2501-P-130000,GFE
2024.12.06,LC2501-P-132000,GFE
2025.01.08,LC2502-P-132000,GFE
2025.01.08,LC2502-P-134000,GFE
2024.12.06,LC2501-C-132000,GFE
2025.01.08,LC2502-C-130000,GFE
2024.12.06,LC2501-C-130000,GFE
2025.01.08,LC2502-C-134000,GFE
2025.01.08,LC2502-C-132000,GFE
2024.12.06,LC2501-P-134000,GFE
2025.01.08,LC2502-P-130000,GFE
2024.09.06,SI2410-P-15200,GFE
2025.01.08,LC2502-C-136000,GFE
2024.11.07,LC2412-C-136000,GFE
2024.11.07,LC2412-P-136000,GFE
2024.12.06,LC2501-P-136000,GFE
2024.09.06,SI2410-C-15200,GFE
2025.01.08,LC2502-P-136000,GFE
2024.12.06,LC2501-C-136000,GFE
2024.12.06,LC2501-P-138000,GFE
2024.11.07,LC2412-P-138000,GFE
2024.10.14,LC2411-C-138000,GFE
2024.10.14,LC2411-P-138000,GFE
2024.12.06,LC2501-C-138000,GFE
2024.11.07,LC2412-C-138000,GFE
2024.11.07,LC2412-C-140000,GFE
2024.11.07,LC2412-P-140000,GFE
2024.12.06,LC2501-C-140000,GFE
2024.12.06,LC2501-P-140000,GFE
2025.01.08,LC2502-C-138000,GFE
2025.01.08,LC2502-C-140000,GFE
2025.01.08,LC2502-P-138000,GFE
2025.01.08,LC2502-P-140000,GFE
2024.10.14,SI2411-C-12600,GFE
2025.02.07,LC2503-P-116000,GFE
2025.02.07,LC2503-P-100000,GFE
2024.10.14,SI2411-P-13600,GFE
2025.02.07,LC2503-C-128000,GFE
2024.10.14,SI2411-P-14000,GFE
2024.10.14,SI2411-P-12800,GFE
2024.10.14,SI2411-C-14600,GFE
2025.02.07,LC2503-C-108000,GFE
2024.10.14,SI2411-P-13000,GFE
2025.02.07,LC2503-C-97000,GFE
2025.02.07,LC2503-P-132000,GFE
2024.10.14,SI2411-C-14200,GFE
2025.02.07,LC2503-P-104000,GFE
2025.02.07,LC2503-C-126000,GFE
2025.02.07,LC2503-P-98000,GFE
2024.10.14,SI2411-P-14400,GFE
2025.02.07,LC2503-C-114000,GFE
2024.10.14,SI2411-C-13400,GFE
2025.02.07,LC2503-C-130000,GFE
2024.09.06,SI2410-C-12000,GFE
2025.02.07,LC2503-P-114000,GFE
2025.02.07,LC2503-C-118000,GFE
2024.10.14,SI2411-C-13800,GFE
2025.02.07,LC2503-C-106000,GFE
2024.10.14,SI2411-C-13600,GFE
2025.02.07,LC2503-C-104000,GFE
2024.10.14,SI2411-P-12200,GFE
2024.10.14,SI2411-P-13800,GFE
2024.09.06,SI2410-C-11800,GFE
2024.10.14,SI2411-C-14000,GFE
2024.10.14,SI2411-P-13400,GFE
2025.02.07,LC2503-P-124000,GFE
2024.09.06,SI2410-P-12000,GFE
2024.10.14,SI2411-P-12000,GFE
2024.10.14,SI2411-C-12200,GFE
2024.09.06,SI2410-P-11800,GFE
2025.02.07,LC2503-C-122000,GFE
2024.10.14,SI2411-C-12000,GFE
2024.10.14,SI2411-C-12800,GFE
2025.02.07,LC2503-P-97000,GFE
2024.10.14,SI2411-C-12400,GFE
2025.02.07,LC2503-C-100000,GFE
2025.02.07,LC2503-C-102000,GFE
2024.10.14,SI2411-P-13200,GFE
2024.10.14,SI2411-P-12600,GFE
2025.02.07,LC2503-P-106000,GFE
2025.02.07,LC2503-C-116000,GFE
2024.10.14,SI2411-P-12400,GFE
2025.02.07,LC2503-C-99000,GFE
2025.02.07,LC2503-C-132000,GFE
2025.02.07,LC2503-C-110000,GFE
2025.02.07,LC2503-P-126000,GFE
