TRADE_DT,B_ANAL_CURVENUMBER,B_ANAL_CURVETERM,B_ANAL_YIELD
2022.01.01,2822,15.099999999999999,9.8658
2022.01.01,2822,15.199999999999999,9.8709
2022.01.01,2822,15.3,9.8758
2022.01.01,2822,15.4,9.880599999999999
2022.01.01,2822,15.5,9.8853
2022.01.01,2822,15.599999999999999,9.889799999999999
2022.01.01,2822,15.699999999999999,9.894199999999999
2022.01.01,2822,15.8,9.8985
2022.01.01,2822,15.9,9.902599999999999
2022.01.01,2822,16,9.906599999999999
2022.01.01,2822,16.100000000000001,9.9106
2022.01.01,2822,16.199999999999999,9.9143
2022.01.01,2822,16.3,9.917999999999999
2022.01.01,2822,16.399999999999998,9.921599999999999
2022.01.01,2822,16.5,9.9251
2022.01.01,2822,16.600000000000001,9.928499999999999
2022.01.01,2822,16.699999999999999,9.9318
2022.01.01,2822,16.8,9.9351
2022.01.01,2822,16.899999999999998,9.938199999999998
2022.01.01,2822,17,9.941299999999998
2022.01.01,2822,17.100000000000001,9.9444
2022.01.01,2822,17.199999999999999,9.947299999999998
2022.01.01,2822,17.3,9.9502
2022.01.01,2822,17.399999999999998,9.953099999999999
2022.01.01,2822,17.5,9.955899999999999
2022.01.01,2822,17.600000000000001,9.9587
2022.01.01,2822,17.699999999999999,9.961399999999999
2022.01.01,2822,17.8,9.9641
2022.01.01,2822,17.899999999999998,9.966799999999999
2022.01.01,2822,18,9.9695
2022.01.01,2822,18.100000000000001,9.972099999999999
2022.01.01,2822,18.199999999999999,9.9747
2022.01.01,2822,18.3,9.977299999999999
2022.01.01,2822,18.399999999999998,9.98
2022.01.01,2822,18.5,9.982599999999999
2022.01.01,2822,18.600000000000001,9.9852
2022.01.01,2822,18.699999999999999,9.987899999999999
2022.01.01,2822,18.8,9.9905
2022.01.01,2822,18.899999999999998,9.993199999999999
2022.01.01,2822,19,9.9959
2022.01.01,2822,19.100000000000001,9.998699999999999
2022.01.01,2822,19.199999999999999,10.0015
2022.01.01,2822,19.3,10.004299999999998
2022.01.01,2822,19.399999999999998,10.007199999999999
2022.01.01,2822,19.5,10.010099999999999
2022.01.01,2822,19.600000000000001,10.013099999999999
2022.01.01,2822,19.699999999999999,10.016099999999999
2022.01.01,2822,19.8,10.019199999999999
2022.01.01,2822,19.899999999999998,10.022399999999999
2022.01.01,2822,20,10.0257
2022.01.01,2822,20.100000000000001,10.028999999999999
2022.01.01,2822,20.199999999999999,10.032199999999999
2022.01.01,2822,20.3,10.035399999999999
2022.01.01,2822,20.399999999999998,10.0385
2022.01.01,2822,20.5,10.041499999999999
2022.01.01,2822,20.600000000000001,10.0446
2022.01.01,2822,20.699999999999999,10.047499999999999
2022.01.01,2822,20.8,10.050499999999999
2022.01.01,2822,20.899999999999998,10.0533
2022.01.01,2822,21,10.0562
2022.01.01,2822,21.100000000000001,10.058999999999999
2022.01.01,2822,21.199999999999999,10.0617
2022.01.01,2822,21.3,10.0645
2022.01.01,2822,21.399999999999998,10.067099999999999
2022.01.01,2822,21.5,10.0698
2022.01.01,2822,21.600000000000001,10.0724
2022.01.01,2822,21.699999999999999,10.074999999999999
2022.01.01,2822,21.8,10.0776
2022.01.01,2822,21.899999999999998,10.080099999999999
2022.01.01,2822,22,10.082599999999999
2022.01.01,2822,22.100000000000001,10.0851
2022.01.01,2822,22.199999999999999,10.0876
2022.01.01,2822,22.3,10.090099999999999
2022.01.01,2822,22.399999999999998,10.092499999999999
2022.01.01,2822,22.5,10.0949
2022.01.01,2822,22.600000000000001,10.097299999999998
2022.01.01,2822,22.699999999999999,10.0997
2022.01.01,2822,22.8,10.1021
2022.01.01,2822,22.899999999999998,10.104499999999999
2022.01.01,2822,23,10.106799999999999
2022.01.01,2822,23.100000000000001,10.109199999999999
2022.01.01,2822,23.199999999999999,10.111499999999999
2022.01.01,2822,23.3,10.113899999999999
2022.01.01,2822,23.399999999999998,10.116199999999999
2022.01.01,2822,23.5,10.118599999999997
2022.01.01,2822,23.600000000000001,10.120999999999998
2022.01.01,2822,23.699999999999999,10.123299999999998
2022.01.01,2822,23.8,10.1257
2022.01.01,2822,23.899999999999998,10.128099999999998
2022.01.01,2822,24,10.130399999999999
2022.01.01,2822,24.100000000000001,10.132799999999999
2022.01.01,2822,24.199999999999999,10.135199999999999
2022.01.01,2822,24.3,10.137699999999998
2022.01.01,2822,24.399999999999998,10.140099999999998
2022.01.01,2822,24.5,10.142599999999999
2022.01.01,2822,24.600000000000001,10.145099999999999
2022.01.01,2822,24.699999999999999,10.147599999999998
2022.01.01,2822,24.8,10.1501
2022.01.01,2822,24.899999999999998,10.152599999999999
2022.01.01,2822,25,10.1552
2022.01.01,2831,0,1.6341
2022.01.01,2831,0.08,1.7941
2022.01.01,2831,0.1,1.7922
2022.01.01,2831,0.2,1.7402
2022.01.01,2831,0.25,1.7253
2022.01.01,2831,0.3,1.7344
2022.01.01,2831,0.4,1.7892
2022.01.01,2831,0.5,1.852
2022.01.01,2831,0.6,1.902
2022.01.01,2831,0.7,1.9512
2022.01.01,2831,0.75,1.9758
2022.01.01,2831,0.8,1.9976
2022.01.01,2831,0.9,2.029
2022.01.01,2831,1,2.0577
2022.01.01,2831,1.1,2.09
2022.01.01,2831,1.2,2.1216
2022.01.01,2831,1.3,2.1525
2022.01.01,2831,1.4,2.1829
2022.01.01,2831,1.5,2.213
2022.01.01,2831,1.6,2.2429
2022.01.01,2831,1.7,2.2726
2022.01.01,2831,1.8,2.3024
2022.01.01,2831,1.9,2.332399999999999
2022.01.01,2831,2,2.3627
2022.01.01,2831,2.1,2.3911
2022.01.01,2831,2.2,2.4155
2022.01.01,2831,2.3,2.436799999999999
2022.01.01,2831,2.4,2.4556
2022.01.01,2831,2.5,2.472599999999999
2022.01.01,2831,2.6,2.4885
2022.01.01,2831,2.7,2.5038
2022.01.01,2831,2.8,2.5195
2022.01.01,2831,2.9,2.536
2022.01.01,2831,3,2.5541
2022.01.01,2831,3.1,2.5738
2022.01.01,2831,3.2,2.5947
2022.01.01,2831,3.3,2.6163
2022.01.01,2831,3.4,2.6387
2022.01.01,2831,3.5,2.6616
2022.01.01,2831,3.6,2.6848
2022.01.01,2831,3.7,2.7081
2022.01.01,2831,3.8,2.7313
2022.01.01,2831,3.9,2.7543
2022.01.01,2831,4,2.7769
2022.01.01,2831,4.1,2.7978
2022.01.01,2831,4.200000000000001,2.816199999999999
2022.01.01,2831,4.3,2.8327
2022.01.01,2831,4.400000000000002,2.8476
2022.01.01,2831,4.5,2.8613
2022.01.01,2831,4.6,2.8743
2022.01.01,2831,4.700000000000001,2.8871
2022.01.01,2831,4.8,2.8999
2022.01.01,2831,4.900000000000002,2.9134
2022.01.01,2831,5,2.9278
2022.01.01,2832,0,1.6341
2022.01.01,2832,0.08,1.7941
2022.01.01,2832,0.1,1.7922
2022.01.01,2832,0.2,1.7402
2022.01.01,2832,0.25,1.7253
2022.01.01,2832,0.3,1.7344
2022.01.01,2832,0.4,1.7892
2022.01.01,2832,0.5,1.852
2022.01.01,2832,0.6,1.902
2022.01.01,2832,0.7,1.9512
2022.01.01,2832,0.75,1.9758
2022.01.01,2832,0.8,1.9976
2022.01.01,2832,0.9,2.029
2022.01.01,2832,1,2.0577
2022.01.01,2832,1.1,2.0899
2022.01.01,2832,1.2,2.1213
2022.01.01,2832,1.3,2.152
2022.01.01,2832,1.4,2.182
2022.01.01,2832,1.5,2.2117
2022.01.01,2832,1.6,2.2411
2022.01.01,2832,1.7,2.2703
2022.01.01,2832,1.8,2.2997
2022.01.01,2832,1.9,2.3292
2022.01.01,2832,2,2.3591
2022.01.01,2832,2.1,2.3871
2022.01.01,2832,2.2,2.4112
2022.01.01,2832,2.3,2.432199999999999
2022.01.01,2832,2.4,2.4506
2022.01.01,2832,2.5,2.4672
2022.01.01,2832,2.6,2.4826
2022.01.01,2832,2.7,2.4976
2022.01.01,2832,2.8,2.512799999999999
2022.01.01,2832,2.9,2.529
2022.01.01,2832,3,2.5467
2022.01.01,2832,3.1,2.566
2022.01.01,2832,3.2,2.5862
2022.01.01,2832,3.3,2.6072
2022.01.01,2832,3.4,2.6287
2022.01.01,2832,3.5,2.6508
2022.01.01,2832,3.6,2.6731
2022.01.01,2832,3.7,2.6955
2022.01.01,2832,3.8,2.7178
2022.01.01,2832,3.9,2.7399
2022.01.01,2832,4,2.7617
2022.01.01,2832,4.1,2.7818
2022.01.01,2832,4.200000000000001,2.7996
2022.01.01,2832,4.3,2.815399999999999
2022.01.01,2832,4.400000000000002,2.8296
2022.01.01,2832,4.5,2.8428
2022.01.01,2832,4.6,2.8552
2022.01.01,2832,4.700000000000001,2.8673
2022.01.01,2832,4.8,2.8796
2022.01.01,2832,4.900000000000002,2.892399999999999
2022.01.01,2832,5,2.9063
2022.01.01,2841,0,1.6341
2022.01.01,2841,0.08,1.7941
2022.01.01,2841,0.1,1.7922
2022.01.01,2841,0.2,1.7402
2022.01.01,2841,0.25,1.7253
2022.01.01,2841,0.3,1.7344
2022.01.01,2841,0.4,1.7892
2022.01.01,2841,0.5,1.852
2022.01.01,2841,0.6,1.9039
2022.01.01,2841,0.7,1.9571
2022.01.01,2841,0.75,1.9836
2022.01.01,2841,0.8,2.0069
2022.01.01,2841,0.9,2.0418
2022.01.01,2841,1,2.074
2022.01.01,2841,1.1,2.1093
2022.01.01,2841,1.2,2.1431
2022.01.01,2841,1.3,2.1756
2022.01.01,2841,1.4,2.2072
2022.01.01,2841,1.5,2.238
2022.01.01,2841,1.6,2.2684
2022.01.01,2841,1.7,2.2987
2022.01.01,2841,1.8,2.329
2022.01.01,2841,1.9,2.3597
2022.01.01,2841,2,2.391
2022.01.01,2841,2.1,2.4205
2022.01.01,2841,2.2,2.4463
2022.01.01,2841,2.3,2.4688
2022.01.01,2841,2.4,2.4889
2022.01.01,2841,2.5,2.5072
2022.01.01,2841,2.6,2.5244
2022.01.01,2841,2.7,2.5411
2022.01.01,2841,2.8,2.558
2022.01.01,2841,2.9,2.5758
2022.01.01,2841,3,2.5953
2022.01.01,2841,3.1,2.6161
2022.01.01,2841,3.2,2.6377
2022.01.01,2841,3.3,2.6599
2022.01.01,2841,3.4,2.6826
2022.01.01,2841,3.5,2.7057
2022.01.01,2841,3.6,2.729
2022.01.01,2841,3.7,2.7523
2022.01.01,2841,3.8,2.7757
2022.01.01,2841,3.9,2.7988
2022.01.01,2841,4,2.8216
2022.01.01,2841,4.1,2.8429
2022.01.01,2841,4.200000000000001,2.8617
2022.01.01,2841,4.3,2.8784
2022.01.01,2841,4.400000000000002,2.8935
2022.01.01,2841,4.5,2.9075
2022.01.01,2841,4.6,2.9207
2022.01.01,2841,4.700000000000001,2.9336
2022.01.01,2841,4.8,2.9467
2022.01.01,2841,4.900000000000002,2.9604
2022.01.01,2841,5,2.9751
2022.01.01,2842,0,1.6341
2022.01.01,2842,0.08,1.7941
2022.01.01,2842,0.1,1.7922
2022.01.01,2842,0.2,1.7402
2022.01.01,2842,0.25,1.7253
2022.01.01,2842,0.3,1.7344
2022.01.01,2842,0.4,1.7892
2022.01.01,2842,0.5,1.852
2022.01.01,2842,0.6,1.9039
2022.01.01,2842,0.7,1.9571
2022.01.01,2842,0.75,1.9836
2022.01.01,2842,0.8,2.0069
2022.01.01,2842,0.9,2.0418
2022.01.01,2842,1,2.074
2022.01.01,2842,1.1,2.1092
2022.01.01,2842,1.2,2.1428
2022.01.01,2842,1.3,2.175
2022.01.01,2842,1.4,2.2062
2022.01.01,2842,1.5,2.2366
2022.01.01,2842,1.6,2.2666
2022.01.01,2842,1.7,2.2963
2022.01.01,2842,1.8,2.3261
2022.01.01,2842,1.9,2.3563
2022.01.01,2842,2,2.3872
2022.01.01,2842,2.1,2.416399999999999
2022.01.01,2842,2.2,2.4417
2022.01.01,2842,2.3,2.4639
2022.01.01,2842,2.4,2.4836
2022.01.01,2842,2.5,2.5014
2022.01.01,2842,2.6,2.5181
2022.01.01,2842,2.7,2.5344
2022.01.01,2842,2.8,2.5509
2022.01.01,2842,2.9,2.5683
2022.01.01,2842,3,2.5873
2022.01.01,2842,3.1,2.6077
2022.01.01,2842,3.2,2.6286
2022.01.01,2842,3.3,2.6501
2022.01.01,2842,3.4,2.672
2022.01.01,2842,3.5,2.6942
2022.01.01,2842,3.6,2.7166
2022.01.01,2842,3.7,2.739
2022.01.01,2842,3.8,2.7614
2022.01.01,2842,3.9,2.7837
2022.01.01,2842,4,2.8057
2022.01.01,2842,4.1,2.8262
2022.01.01,2842,4.200000000000001,2.8442
2022.01.01,2842,4.3,2.8603
2022.01.01,2842,4.400000000000002,2.8748
2022.01.01,2842,4.5,2.8881
2022.01.01,2842,4.6,2.9007
2022.01.01,2842,4.700000000000001,2.913
2022.01.01,2842,4.8,2.9255
2022.01.01,2842,4.900000000000002,2.9386
2022.01.01,2842,5,2.952599999999999
2022.01.01,2851,0,1.6841
2022.01.01,2851,0.08,1.8481
2022.01.01,2851,0.1,1.846
2022.01.01,2851,0.2,1.79
2022.01.01,2851,0.25,1.774
2022.01.01,2851,0.3,1.7831
2022.01.01,2851,0.4,1.8379
2022.01.01,2851,0.5,1.9007
2022.01.01,2851,0.6,1.9527
2022.01.01,2851,0.7,2.006
2022.01.01,2851,0.75,2.0325
2022.01.01,2851,0.8,2.0572
2022.01.01,2851,0.9,2.1001
2022.01.01,2851,1,2.1416
2022.01.01,2851,1.1,2.183
2022.01.01,2851,1.2,2.2204
2022.01.01,2851,1.3,2.2544
2022.01.01,2851,1.4,2.2859
2022.01.01,2851,1.5,2.3155
2022.01.01,2851,1.6,2.3439
2022.01.01,2851,1.7,2.371799999999999
2022.01.01,2851,1.8,2.3999
2022.01.01,2851,1.9,2.429
2022.01.01,2851,2,2.4598
2022.01.01,2851,2.1,2.4896
2022.01.01,2851,2.2,2.5159
2022.01.01,2851,2.3,2.5394
2022.01.01,2851,2.4,2.5605
2022.01.01,2851,2.5,2.58
2022.01.01,2851,2.6,2.5984
2022.01.01,2851,2.7,2.6165
2022.01.01,2851,2.8,2.6347
2022.01.01,2851,2.9,2.6538
2022.01.01,2851,3,2.6743
2022.01.01,2851,3.1,2.6968
2022.01.01,2851,3.2,2.7213
2022.01.01,2851,3.3,2.7473
2022.01.01,2851,3.4,2.7746
2022.01.01,2851,3.5,2.8028
2022.01.01,2851,3.6,2.831599999999999
2022.01.01,2851,3.7,2.8606
2022.01.01,2851,3.8,2.8894
2022.01.01,2851,3.9,2.9179
2022.01.01,2851,4,2.9455
2022.01.01,2851,4.1,2.9704
2022.01.01,2851,4.200000000000001,2.9914
2022.01.01,2851,4.3,3.0092
2022.01.01,2851,4.400000000000002,3.0245
2022.01.01,2851,4.5,3.0379
2022.01.01,2851,4.6,3.0502
2022.01.01,2851,4.700000000000001,3.062
2022.01.01,2851,4.8,3.0741
2022.01.01,2851,4.900000000000002,3.0871
2022.01.01,2851,5,3.1016
2022.01.01,2852,0,1.6841
2022.01.01,2852,0.08,1.8481
2022.01.01,2852,0.1,1.846
2022.01.01,2852,0.2,1.79
2022.01.01,2852,0.25,1.774
2022.01.01,2852,0.3,1.7831
2022.01.01,2852,0.4,1.8379
2022.01.01,2852,0.5,1.9007
2022.01.01,2852,0.6,1.9527
2022.01.01,2852,0.7,2.006
2022.01.01,2852,0.75,2.0325
2022.01.01,2852,0.8,2.0572
2022.01.01,2852,0.9,2.1001
2022.01.01,2852,1,2.1416
2022.01.01,2852,1.1,2.1829
2022.01.01,2852,1.2,2.2201
2022.01.01,2852,1.3,2.2538
2022.01.01,2852,1.4,2.2849
2022.01.01,2852,1.5,2.314
2022.01.01,2852,1.6,2.3419
2022.01.01,2852,1.7,2.3693
2022.01.01,2852,1.8,2.3969
2022.01.01,2852,1.9,2.4256
2022.01.01,2852,2,2.4559
2022.01.01,2852,2.1,2.4853
2022.01.01,2852,2.2,2.5112
2022.01.01,2852,2.3,2.5342
2022.01.01,2852,2.4,2.5549
2022.01.01,2852,2.5,2.5739
2022.01.01,2852,2.6,2.5919
2022.01.01,2852,2.7,2.6094
2022.01.01,2852,2.8,2.6272
2022.01.01,2852,2.9,2.6457
2022.01.01,2852,3,2.6658
2022.01.01,2852,3.1,2.6878
2022.01.01,2852,3.2,2.7115
2022.01.01,2852,3.3,2.7366
2022.01.01,2852,3.4,2.7628
2022.01.01,2852,3.5,2.7899
2022.01.01,2852,3.6,2.8174
2022.01.01,2852,3.7,2.8452
2022.01.01,2852,3.8,2.8729
2022.01.01,2852,3.9,2.9002
2022.01.01,2852,4,2.9267
2022.01.01,2852,4.1,2.9507
2022.01.01,2852,4.200000000000001,2.9709
2022.01.01,2852,4.3,2.9879
2022.01.01,2852,4.400000000000002,3.0025
2022.01.01,2852,4.5,3.0154
2022.01.01,2852,4.6,3.0271
2022.01.01,2852,4.700000000000001,3.0384
2022.01.01,2852,4.8,3.0499
2022.01.01,2852,4.900000000000002,3.0623
2022.01.01,2852,5,3.0762
2022.01.01,2861,0,1.6841
2022.01.01,2861,0.08,1.8481
2022.01.01,2861,0.1,1.846
2022.01.01,2861,0.2,1.79
2022.01.01,2861,0.25,1.774
2022.01.01,2861,0.3,1.7831
2022.01.01,2861,0.4,1.8379
2022.01.01,2861,0.5,1.9007
2022.01.01,2861,0.6,1.9568
2022.01.01,2861,0.7,2.0184
2022.01.01,2861,0.75,2.0487
2022.01.01,2861,0.8,2.076799999999999
2022.01.01,2861,0.9,2.127
2022.01.01,2861,1,2.1758
2022.01.01,2861,1.1,2.2235
2022.01.01,2861,1.2,2.2656
2022.01.01,2861,1.3,2.3031
2022.01.01,2861,1.4,2.3369
2022.01.01,2861,1.5,2.3681
2022.01.01,2861,1.6,2.3976
2022.01.01,2861,1.7,2.4265
2022.01.01,2861,1.8,2.4557
2022.01.01,2861,1.9,2.4862
2022.01.01,2861,2,2.519
2022.01.01,2861,2.1,2.5514
2022.01.01,2861,2.2,2.5804
2022.01.01,2861,2.3,2.6065
2022.01.01,2861,2.4,2.6303
2022.01.01,2861,2.5,2.6526
2022.01.01,2861,2.6,2.6738
2022.01.01,2861,2.7,2.6946
2022.01.01,2861,2.8,2.7156
2022.01.01,2861,2.9,2.7374
2022.01.01,2861,3,2.7607
2022.01.01,2861,3.1,2.7856
2022.01.01,2861,3.2,2.811799999999999
2022.01.01,2861,3.3,2.8391
2022.01.01,2861,3.4,2.8672
2022.01.01,2861,3.5,2.896
2022.01.01,2861,3.6,2.9251
2022.01.01,2861,3.7,2.9544
2022.01.01,2861,3.8,2.9836
2022.01.01,2861,3.9,3.0125
2022.01.01,2861,4,3.0408
2022.01.01,2861,4.1,3.0666
2022.01.01,2861,4.200000000000001,3.0883
2022.01.01,2861,4.3,3.1067
2022.01.01,2861,4.400000000000002,3.1224
2022.01.01,2861,4.5,3.1363
2022.01.01,2861,4.6,3.149
2022.01.01,2861,4.700000000000001,3.1612
2022.01.01,2861,4.8,3.1736
2022.01.01,2861,4.900000000000002,3.187
2022.01.01,2861,5,3.2021
2022.01.01,2862,0,1.6841
2022.01.01,2862,0.08,1.8481
2022.01.01,2862,0.1,1.846
2022.01.01,2862,0.2,1.79
2022.01.01,2862,0.25,1.774
2022.01.01,2862,0.3,1.7831
2022.01.01,2862,0.4,1.8379
2022.01.01,2862,0.5,1.9007
2022.01.01,2862,0.6,1.9568
2022.01.01,2862,0.7,2.0184
2022.01.01,2862,0.75,2.0487
2022.01.01,2862,0.8,2.076799999999999
2022.01.01,2862,0.9,2.127
2022.01.01,2862,1,2.1758
2022.01.01,2862,1.1,2.2234
2022.01.01,2862,1.2,2.2653
2022.01.01,2862,1.3,2.3024
2022.01.01,2862,1.4,2.335799999999999
2022.01.01,2862,1.5,2.3665
2022.01.01,2862,1.6,2.395399999999999
2022.01.01,2862,1.7,2.4237
2022.01.01,2862,1.8,2.452399999999999
2022.01.01,2862,1.9,2.4824
2022.01.01,2862,2,2.5148
2022.01.01,2862,2.1,2.5467
2022.01.01,2862,2.2,2.5751
2022.01.01,2862,2.3,2.6007
2022.01.01,2862,2.4,2.624
2022.01.01,2862,2.5,2.6457
2022.01.01,2862,2.6,2.6664
2022.01.01,2862,2.7,2.6866
2022.01.01,2862,2.8,2.707
2022.01.01,2862,2.9,2.7283
2022.01.01,2862,3,2.751
2022.01.01,2862,3.1,2.7752
2022.01.01,2862,3.2,2.8006
2022.01.01,2862,3.3,2.8269
2022.01.01,2862,3.4,2.8539
2022.01.01,2862,3.5,2.8815
2022.01.01,2862,3.6,2.9094
2022.01.01,2862,3.7,2.9374
2022.01.01,2862,3.8,2.9653
2022.01.01,2862,3.9,2.993
2022.01.01,2862,4,3.0202
2022.01.01,2862,4.1,3.045
2022.01.01,2862,4.200000000000001,3.0658
2022.01.01,2862,4.3,3.0834
2022.01.01,2862,4.400000000000002,3.0985
2022.01.01,2862,4.5,3.1117
2022.01.01,2862,4.6,3.1238
2022.01.01,2862,4.700000000000001,3.1355
2022.01.01,2862,4.8,3.1473
2022.01.01,2862,4.900000000000002,3.1601
2022.01.01,2862,5,3.1745
2022.01.01,2871,0,1.7341
2022.01.01,2871,0.08,1.9081
2022.01.01,2871,0.1,1.906
2022.01.01,2871,0.2,1.85
2022.01.01,2871,0.25,1.834
2022.01.01,2871,0.3,1.8431
2022.01.01,2871,0.4,1.8979
2022.01.01,2871,0.5,1.9607
2022.01.01,2871,0.6,2.012199999999999
2022.01.01,2871,0.7,2.0644
2022.01.01,2871,0.75,2.0905
2022.01.01,2871,0.8,2.1148
2022.01.01,2871,0.9,2.1568
2022.01.01,2871,1,2.1974
2022.01.01,2871,1.1,2.238
2022.01.01,2871,1.2,2.2748
2022.01.01,2871,1.3,2.3085
2022.01.01,2871,1.4,2.3397
2022.01.01,2871,1.5,2.369
2022.01.01,2871,1.6,2.3973
2022.01.01,2871,1.7,2.4251
2022.01.01,2871,1.8,2.4532
2022.01.01,2871,1.9,2.4821
2022.01.01,2871,2,2.512599999999999
2022.01.01,2871,2.1,2.5429
2022.01.01,2871,2.2,2.5711
2022.01.01,2871,2.3,2.5976
2022.01.01,2871,2.4,2.6226
2022.01.01,2871,2.5,2.6467
2022.01.01,2871,2.6,2.6701
2022.01.01,2871,2.7,2.6932
2022.01.01,2871,2.8,2.7165
2022.01.01,2871,2.9,2.7403
2022.01.01,2871,3,2.765
2022.01.01,2871,3.1,2.7906
2022.01.01,2871,3.2,2.816799999999999
2022.01.01,2871,3.3,2.8435
2022.01.01,2871,3.4,2.8705
2022.01.01,2871,3.5,2.8979
2022.01.01,2871,3.6,2.9255
2022.01.01,2871,3.7,2.9531
2022.01.01,2871,3.8,2.9807
2022.01.01,2871,3.9,3.0081
2022.01.01,2871,4,3.0353
2022.01.01,2871,4.1,3.0601
2022.01.01,2871,4.200000000000001,3.0811
2022.01.01,2871,4.3,3.0988
2022.01.01,2871,4.400000000000002,3.114
2022.01.01,2871,4.5,3.1274
2022.01.01,2871,4.6,3.1396
2022.01.01,2871,4.700000000000001,3.1514
2022.01.01,2871,4.8,3.1634
2022.01.01,2871,4.900000000000002,3.1763
2022.01.01,2871,5,3.1909
2022.01.01,2872,0,1.7341
2022.01.01,2872,0.08,1.9081
2022.01.01,2872,0.1,1.906
2022.01.01,2872,0.2,1.85
2022.01.01,2872,0.25,1.834
2022.01.01,2872,0.3,1.8431
2022.01.01,2872,0.4,1.8979
2022.01.01,2872,0.5,1.9607
2022.01.01,2872,0.6,2.012199999999999
2022.01.01,2872,0.7,2.0644
2022.01.01,2872,0.75,2.0905
2022.01.01,2872,0.8,2.1148
2022.01.01,2872,0.9,2.1568
2022.01.01,2872,1,2.1974
2022.01.01,2872,1.1,2.2379
2022.01.01,2872,1.2,2.2745
2022.01.01,2872,1.3,2.3079
2022.01.01,2872,1.4,2.3387
2022.01.01,2872,1.5,2.3676
2022.01.01,2872,1.6,2.3953
2022.01.01,2872,1.7,2.4226
2022.01.01,2872,1.8,2.4502
2022.01.01,2872,1.9,2.4786
2022.01.01,2872,2,2.5087
2022.01.01,2872,2.1,2.5386
2022.01.01,2872,2.2,2.5663
2022.01.01,2872,2.3,2.5922
2022.01.01,2872,2.4,2.6166
2022.01.01,2872,2.5,2.6401
2022.01.01,2872,2.6,2.6628
2022.01.01,2872,2.7,2.6853
2022.01.01,2872,2.8,2.708
2022.01.01,2872,2.9,2.7312
2022.01.01,2872,3,2.7552
2022.01.01,2872,3.1,2.7801
2022.01.01,2872,3.2,2.8055
2022.01.01,2872,3.3,2.831199999999999
2022.01.01,2872,3.4,2.8573
2022.01.01,2872,3.5,2.8835
2022.01.01,2872,3.6,2.9099
2022.01.01,2872,3.7,2.9363
2022.01.01,2872,3.8,2.9627
2022.01.01,2872,3.9,2.989
2022.01.01,2872,4,3.0151
2022.01.01,2872,4.1,3.039
2022.01.01,2872,4.200000000000001,3.0591
2022.01.01,2872,4.3,3.0761
2022.01.01,2872,4.400000000000002,3.0907
2022.01.01,2872,4.5,3.1035
2022.01.01,2872,4.6,3.1151
2022.01.01,2872,4.700000000000001,3.1264
2022.01.01,2872,4.8,3.1378
2022.01.01,2872,4.900000000000002,3.1502
2022.01.01,2872,5,3.1641
2022.01.01,2881,0,1.7341
2022.01.01,2881,0.08,1.9081
2022.01.01,2881,0.1,1.906
2022.01.01,2881,0.2,1.85
2022.01.01,2881,0.25,1.834
2022.01.01,2881,0.3,1.8431
2022.01.01,2881,0.4,1.8979
2022.01.01,2881,0.5,1.9607
2022.01.01,2881,0.6,2.0198
2022.01.01,2881,0.7,2.0873
2022.01.01,2881,0.75,2.1202
2022.01.01,2881,0.8,2.1507
2022.01.01,2881,0.9,2.2059
2022.01.01,2881,1,2.2599
2022.01.01,2881,1.1,2.311999999999999
2022.01.01,2881,1.2,2.3574
2022.01.01,2881,1.3,2.3972
2022.01.01,2881,1.4,2.4327
2022.01.01,2881,1.5,2.465
2022.01.01,2881,1.6,2.4953
2022.01.01,2881,1.7,2.5248
2022.01.01,2881,1.8,2.5548
2022.01.01,2881,1.9,2.5863
2022.01.01,2881,2,2.6205
2022.01.01,2881,2.1,2.6555
2022.01.01,2881,2.2,2.6886
2022.01.01,2881,2.3,2.7201
2022.01.01,2881,2.4,2.7503
2022.01.01,2881,2.5,2.7796
2022.01.01,2881,2.6,2.8084
2022.01.01,2881,2.7,2.8369
2022.01.01,2881,2.8,2.8656
2022.01.01,2881,2.9,2.8947
2022.01.01,2881,3,2.9246
2022.01.01,2881,3.1,2.9547
2022.01.01,2881,3.2,2.9841
2022.01.01,2881,3.3,3.0131
2022.01.01,2881,3.4,3.0416
2022.01.01,2881,3.5,3.0699
2022.01.01,2881,3.6,3.098
2022.01.01,2881,3.7,3.126
2022.01.01,2881,3.8,3.1541
2022.01.01,2881,3.9,3.1823
2022.01.01,2881,4,3.2107
2022.01.01,2881,4.1,3.237
2022.01.01,2881,4.200000000000001,3.2592
2022.01.01,2881,4.3,3.278
2022.01.01,2881,4.400000000000002,3.2941
2022.01.01,2881,4.5,3.3082
2022.01.01,2881,4.6,3.3212
2022.01.01,2881,4.700000000000001,3.3337
2022.01.01,2881,4.8,3.3464
2022.01.01,2881,4.900000000000002,3.3601
2022.01.01,2881,5,3.375399999999999
2022.01.01,2882,0,1.7341
2022.01.01,2882,0.08,1.9081
2022.01.01,2882,0.1,1.906
2022.01.01,2882,0.2,1.85
2022.01.01,2882,0.25,1.834
2022.01.01,2882,0.3,1.8431
2022.01.01,2882,0.4,1.8979
2022.01.01,2882,0.5,1.9607
2022.01.01,2882,0.6,2.0198
2022.01.01,2882,0.7,2.0873
2022.01.01,2882,0.75,2.1202
2022.01.01,2882,0.8,2.1507
2022.01.01,2882,0.9,2.2059
2022.01.01,2882,1,2.2599
2022.01.01,2882,1.1,2.311999999999999
2022.01.01,2882,1.2,2.3571
2022.01.01,2882,1.3,2.3965
